t,x,y,z
54,416.89,656.85,106.88
54,419.77,378.52,105.48
54,419.78,435.83,106.39
54,431.96,535.18,105.62
54,439.28,235.95,105.54
54,438.63,239.85,105.85
54,438.6,574.13,106.08
54,446.58,107.7,107.27
54,458.12,498.66,106.43
54,464.98,382.9,106.18
54,478.4,486.0,104.1
54,482.0,463.84,104.81
54,486.48,470.3,105.29
54,518.85,207.17,106.22
54,539.14,305.65,107.17
54,591.37,222.49,108.38
54,598.35,246.56,106.96
54,615.56,192.35,107.21
54,628.88,183.78,105.77
54,420.51,412.22,106.6
54,421.64,641.08,107.98
54,421.4,647.76,107.67
54,424.4,363.44,105.94
54,506.11,249.13,106.69
54,676.1,216.9,108.18
54,445.61,628.68,109.5
54,447.96,550.86,109.48
54,470.92,476.87,107.67
54,506.63,519.22,108.64
54,534.14,304.7,108.72
54,581.96,202.3,109.51
54,595.47,302.71,107.98
54,608.69,271.79,109.87
54,686.88,223.4,110.59
54,690.43,184.59,110.25
54,420.75,488.35,109.28
54,420.79,489.29,109.17
54,426.18,627.17,110.23
54,433.64,674.64,110.59
54,498.95,238.66,109.4
54,499.95,242.23,109.57
54,596.42,143.34,109.31
54,598.73,288.92,110.57
54,602.06,147.7,109.26
54,683.26,184.38,110.52
54,692.95,175.04,111.3
54,425.02,418.26,109.91
54,425.54,424.3,110.47
54,432.73,639.14,111.61
54,439.32,225.62,108.84
54,451.0,203.37,112.86
54,458.51,478.0,107.92
54,461.94,35.031,111.17
54,497.09,505.67,110.47
54,574.83,196.14,112.43
54,596.85,156.03,111.56
54,637.5,112.16,111.72
54,433.82,331.46,110.81
54,437.28,37.533,110.11
54,440.89,513.13,111.12
54,446.12,217.12,109.99
54,459.78,421.38,112.24
54,582.73,185.02,112.38
54,616.59,268.87,111.16
54,617.82,289.51,111.25
54,697.89,98.364,113.86
54,438.22,630.54,111.68
54,447.64,84.349,112.78
54,462.22,537.78,111.88
54,498.57,195.68,110.55
54,523.71,289.97,110.03
54,559.72,329.61,113.35
54,567.1,327.11,111.24
54,628.94,125.6,112.47
54,682.01,225.84,113.07
54,696.78,220.22,115.59
54,427.77,457.37,113.36
54,453.53,210.48,114.09
54,459.58,34.234,112.2
54,457.46,202.69,114.55
54,459.88,423.54,113.5
54,487.88,195.95,114.73
54,492.5,196.33,114.73
54,492.8,215.32,113.08
54,509.42,278.23,113.4
54,515.91,191.6,113.49
54,521.38,182.85,112.35
54,606.83,215.78,117.78
54,610.61,305.67,112.75
54,431.39,445.06,114.18
54,437.79,321.06,113.23
54,441.08,687.94,115.51
54,452.39,212.05,114.45
54,450.81,644.69,117.15
54,452.58,555.37,114.15
54,481.07,213.31,116.42
54,611.42,296.92,114.54
54,621.48,198.26,112.86
54,442.45,485.09,114.2
54,450.26,84.412,114.14
54,452.1,525.81,115.67
54,454.52,237.08,115.79
54,460.12,213.86,117.56
54,460.69,222.73,117.21
54,465.66,96.479,117.27
54,483.07,209.49,115.85
54,519.65,298.35,116.53
54,533.63,313.73,116.16
54,567.52,336.79,114.84
54,589.06,332.86,115.9
54,608.9,195.17,115.75
54,611.33,254.29,114.6
54,618.87,125.26,115.01
54,438.12,386.75,116.4
54,444.37,666.42,118.8
54,444.15,330.29,114.82
54,447.54,534.08,116.65
54,477.53,179.36,118.39
54,502.37,270.14,118.69
54,516.06,161.81,115.97
54,584.53,334.49,117.07
54,609.56,315.01,116.05
54,615.74,200.59,117.01
54,436.37,456.08,117.95
54,441.16,358.64,117.21
54,445.47,466.88,117.56
54,452.72,279.79,115.6
54,454.39,345.27,116.92
54,463.92,215.18,119.49
54,463.37,623.7,119.05
54,616.74,263.0,116.89
54,673.91,75.16,117.26
54,445.91,473.16,117.11
54,451.99,678.12,119.99
54,461.5,275.02,119.55
54,467.59,550.28,117.39
54,475.4,135.83,119.36
54,480.09,128.12,120.04
54,516.64,152.31,119.08
54,516.71,537.41,119.4
54,559.89,340.82,120.41
54,600.29,184.47,118.77
54,692.7,233.06,120.71
54,482.74,180.19,118.88
54,496.92,255.44,120.34
54,538.73,327.17,120.79
54,603.64,190.19,119.56
54,624.71,211.23,120.02
54,442.14,392.37,119.5
54,447.05,411.26,120.99
54,600.99,335.33,121.54
54,618.09,110.38,120.27
54,632.47,223.59,121.72
54,450.21,179.67,120.84
54,458.36,268.67,119.48
54,467.39,200.68,121.26
54,495.66,249.52,120.29
54,520.08,303.69,121.3
54,520.23,151.78,120.21
54,533.98,24.586,122.23
54,539.94,151.52,121.19
54,546.58,333.87,121.86
54,568.21,137.68,123.54
54,579.64,161.0,121.87
54,598.72,123.17,121.2
54,608.56,200.46,120.98
54,614.83,320.89,121.41
54,701.56,231.98,122.5
54,712.08,233.32,124.65
54,453.24,445.44,122.57
54,455.13,308.46,119.43
54,457.92,409.96,122.62
54,460.34,683.95,124.67
54,498.12,264.98,123.16
54,563.01,11.872,123.59
54,643.69,244.39,123.65
54,449.71,647.82,122.32
54,458.73,379.49,123.45
54,462.46,256.34,122.68
54,461.79,319.0,123.72
54,465.18,186.78,123.95
54,471.25,218.3,123.9
54,477.37,700.23,125.56
54,478.81,663.09,125.49
54,481.06,97.93,123.0
54,542.11,23.976,123.87
54,542.36,159.03,123.96
54,604.2,335.85,123.4
54,625.12,307.33,122.75
54,639.31,106.68,122.5
54,695.19,70.661,126.43
54,453.38,411.26,123.39
54,461.01,405.18,123.33
54,463.95,201.6,122.84
54,465.73,292.08,125.79
54,469.37,227.81,124.07
54,467.1,259.74,124.17
54,481.0,67.816,124.94
54,496.69,173.69,123.92
54,513.12,297.96,127.29
54,611.99,325.01,123.02
54,623.77,315.62,124.52
54,633.49,293.84,125.23
54,664.42,234.27,125.22
54,451.11,665.28,123.56
54,462.53,611.73,126.78
54,465.38,306.85,125.05
54,470.29,220.02,124.31
54,489.17,680.13,127.63
54,505.37,283.05,127.93
54,553.31,16.562,126.27
54,719.91,64.151,128.58
54,455.78,37.556,121.13
54,475.95,70.547,124.9
54,485.23,638.77,131.03
54,546.23,339.92,127.5
54,573.91,149.02,126.47
54,627.72,223.66,126.38
54,658.62,77.478,125.02
54,455.56,204.85,122.51
54,464.78,326.19,128.77
54,488.68,591.11,130.35
54,489.76,698.53,129.72
54,598.83,346.66,128.4
54,642.49,228.28,127.81
54,458.6,424.58,127.45
54,478.76,268.79,130.56
54,480.5,583.35,130.65
54,481.21,604.39,130.0
54,500.67,640.93,130.08
54,510.39,294.99,131.9
54,679.41,62.101,128.86
54,453.02,684.65,128.54
54,470.77,190.55,128.47
54,471.69,308.91,129.92
54,474.57,233.9,130.08
54,478.05,281.63,134.18
54,480.87,552.55,131.5
54,491.25,603.88,130.69
54,501.5,687.87,131.37
54,557.99,345.92,128.42
54,565.82,22.58,131.52
54,707.81,239.87,130.57
54,462.26,168.21,129.75
54,463.97,415.0,127.98
54,468.61,318.46,130.71
54,471.29,29.3,128.49
54,494.45,612.79,133.48
54,502.3,657.35,133.09
54,504.41,692.25,131.99
54,579.68,353.14,130.59
54,611.19,100.9,131.48
54,679.56,240.2,132.74
54,473.28,292.53,131.7
54,473.86,353.52,132.16
54,495.64,111.87,132.32
54,496.68,571.22,133.13
54,509.02,633.81,133.67
54,533.18,331.95,132.65
54,535.13,133.08,133.14
54,612.58,210.05,130.17
54,696.45,72.542,128.95
54,477.2,232.63,131.67
54,475.94,418.39,132.45
54,481.7,86.208,129.91
54,483.23,195.97,132.01
54,500.13,600.88,133.99
54,504.09,593.05,133.46
54,504.39,622.06,135.4
54,509.98,644.36,133.68
54,509.7,634.23,133.84
54,512.41,660.43,134.19
54,612.58,345.18,134.18
54,633.61,320.64,132.3
54,649.5,299.32,133.15
54,665.19,61.737,134.0
54,462.65,621.21,132.83
54,469.84,340.4,134.49
54,475.69,39.723,132.03
54,476.39,242.44,131.74
54,477.4,167.24,132.76
54,543.14,341.38,132.83
54,567.54,28.64,135.67
54,604.39,350.69,134.05
54,471.18,331.62,134.87
54,479.81,569.24,135.04
54,498.92,273.93,132.2
54,506.22,603.15,136.59
54,514.89,114.72,134.79
54,516.43,669.73,136.44
54,536.74,130.97,135.17
54,545.88,249.67,134.43
54,578.17,156.75,134.05
54,610.86,347.34,134.47
54,701.63,72.044,133.39
54,463.71,684.66,134.58
54,465.72,651.72,134.49
54,476.73,172.99,134.38
54,478.47,277.38,135.54
54,572.92,355.61,134.87
54,669.6,240.23,137.13
54,682.44,67.464,134.3
54,465.51,657.74,135.95
54,477.67,148.23,136.38
54,484.72,355.36,137.5
54,518.18,676.33,137.95
54,519.39,317.23,137.57
54,519.08,654.32,137.49
54,541.28,234.55,136.54
54,573.49,147.86,133.14
54,576.12,132.99,141.72
54,711.28,65.751,138.48
54,521.97,630.42,139.35
54,523.16,663.57,138.64
54,580.68,166.95,138.39
54,588.3,357.72,137.73
54,654.04,238.59,139.01
54,468.4,670.8,137.19
54,480.71,304.9,137.73
54,502.04,107.62,139.84
54,520.39,579.74,140.09
54,519.48,681.73,140.33
54,524.08,602.25,140.45
54,549.32,287.31,141.15
54,554.95,281.49,140.03
54,605.07,201.58,138.16
54,640.1,68.486,139.15
54,659.82,286.56,137.89
54,661.56,274.41,137.96
54,688.92,243.14,139.71
54,713.54,50.29,138.62
54,472.99,672.13,137.96
54,479.29,339.08,139.9
54,482.57,170.07,138.68
54,484.94,157.9,138.36
54,482.63,173.41,137.41
54,486.05,216.17,139.73
54,484.42,231.71,138.5
54,493.64,72.58,139.24
54,535.83,339.67,139.4
54,556.63,355.48,139.51
54,728.56,47.856,140.92
54,468.42,219.12,138.64
54,469.7,212.16,140.51
54,508.57,92.635,141.39
54,508.9,548.22,142.41
54,524.8,693.77,143.01
54,526.5,673.56,144.15
54,485.57,294.58,140.13
54,488.51,188.24,141.48
54,490.16,258.17,140.84
54,531.49,606.74,142.99
54,532.71,72.279,143.97
54,575.96,125.38,142.86
54,577.55,120.24,142.35
54,586.57,106.51,141.87
54,618.3,348.8,142.13
54,635.66,333.34,141.8
54,485.17,321.09,142.55
54,487.46,137.26,142.29
54,490.28,216.75,141.8
54,492.44,68.318,140.86
54,507.25,82.599,141.27
54,508.25,298.55,142.31
54,510.9,303.75,141.91
54,571.36,120.29,142.22
54,582.48,125.41,143.95
54,671.65,285.72,143.14
54,749.57,227.63,145.14
54,477.49,639.6,142.86
54,477.27,665.79,142.66
54,489.96,255.5,141.8
54,489.94,280.86,142.16
54,490.32,161.41,142.96
54,501.86,300.92,143.35
54,566.62,362.2,142.27
54,584.16,170.84,143.6
54,622.3,80.816,144.25
54,661.85,311.2,143.1
54,671.14,54.816,143.89
54,702.89,57.646,143.93
54,478.48,629.36,144.29
54,480.98,642.65,143.68
54,493.25,188.09,144.36
54,541.32,644.38,146.5
54,542.57,349.17,145.99
54,543.42,625.28,145.08
54,655.15,320.48,143.93
54,720.77,60.678,142.44
54,498.83,75.624,143.28
54,517.67,10.682,145.89
54,539.23,668.22,146.9
54,672.03,256.85,147.79
54,479.41,689.66,146.68
54,497.25,153.08,146.08
54,503.59,101.11,148.13
54,522.01,615.26,147.98
54,532.57,701.36,147.57
54,536.51,689.77,147.81
54,540.14,539.93,147.97
54,588.09,23.651,147.19
54,602.31,8.2201,149.41
54,721.22,57.794,145.09
54,492.37,346.39,145.22
54,494.55,214.03,145.69
54,495.9,277.04,145.8
54,503.9,382.47,149.73
54,571.72,369.71,148.76
54,584.94,121.44,146.67
54,613.24,598.64,149.34
54,497.39,237.88,148.17
54,497.9,330.04,148.92
54,498.3,155.8,146.86
54,523.06,274.74,148.13
54,563.58,522.61,150.24
54,575.0,369.36,149.02
54,593.68,102.26,148.52
54,599.3,366.84,149.57
54,638.47,64.766,149.75
54,642.55,233.82,147.2
54,702.67,250.92,150.59
54,741.63,240.12,150.4
54,749.4,46.434,149.72
54,487.57,619.42,147.86
54,498.59,189.87,147.71
54,550.34,628.42,149.35
54,676.05,272.45,150.44
54,496.01,398.99,151.63
54,499.61,229.89,149.51
54,544.49,111.8,150.05
54,560.68,605.96,151.39
54,578.82,283.32,153.26
54,589.75,214.18,152.57
54,488.04,679.76,151.46
54,489.73,667.91,151.29
54,500.9,269.7,150.0
54,503.43,36.258,150.63
54,666.97,242.95,151.73
54,698.46,47.345,149.46
54,734.71,244.05,153.08
54,491.79,639.88,152.63
54,492.13,673.58,152.48
54,502.65,133.45,151.3
54,503.52,42.716,150.68
54,507.43,102.33,151.18
54,524.21,28.847,151.94
54,554.83,235.67,152.07
54,568.33,613.94,153.48
54,589.12,104.69,151.21
54,672.84,252.18,155.01
54,698.18,60.898,152.06
54,715.32,37.688,153.33
54,504.62,165.83,152.5
54,505.35,358.34,153.31
54,551.33,660.51,156.8
54,578.66,140.82,153.27
54,632.17,67.109,153.97
54,649.91,54.05,154.86
54,676.66,263.37,153.99
54,721.14,247.49,155.1
54,494.18,645.45,154.11
54,501.37,306.52,153.85
54,503.35,251.85,153.98
54,504.13,353.65,153.86
54,505.15,176.58,153.53
54,506.23,148.06,153.65
54,524.33,82.026,152.7
54,556.24,222.11,154.62
54,559.42,627.14,155.89
54,595.72,372.01,155.65
54,608.1,206.11,155.53
54,618.95,361.74,154.48
54,686.81,40.053,156.97
54,493.01,700.26,155.28
54,494.42,633.75,155.26
54,506.59,192.02,154.76
54,512.02,385.21,156.51
54,511.9,12.493,152.92
54,526.47,34.762,155.47
54,531.71,335.91,155.22
54,546.5,698.2,158.36
54,571.42,231.67,154.86
54,690.25,248.78,156.87
54,495.85,681.64,156.71
54,496.69,670.55,155.97
54,517.03,571.82,157.4
54,518.29,343.33,158.05
54,529.36,54.348,157.0
54,554.61,679.39,159.87
54,557.33,285.92,156.47
54,565.25,251.6,156.62
54,571.8,237.42,155.83
54,576.48,125.35,158.1
54,581.75,609.16,158.6
54,638.46,347.76,155.72
54,738.66,37.467,159.68
54,507.15,264.16,156.18
54,508.48,231.78,157.74
54,508.8,282.78,156.45
54,528.26,571.56,158.85
54,559.52,668.71,159.3
54,583.31,163.68,156.59
54,703.88,35.891,159.64
54,499.86,626.7,159.26
54,509.58,306.96,157.65
54,509.71,219.99,157.47
54,511.44,186.13,157.85
54,512.87,163.28,157.46
54,533.12,549.15,160.54
54,552.69,298.5,159.74
54,557.28,567.83,160.02
54,577.6,376.79,159.88
54,588.14,180.0,158.0
54,597.2,192.61,159.1
54,624.81,222.47,158.51
54,654.14,338.4,158.53
54,665.21,46.051,161.3
54,760.51,45.586,159.51
54,776.88,55.997,161.14
54,500.06,679.27,159.26
54,512.43,371.21,160.1
54,513.8,168.87,158.46
54,521.15,551.76,160.81
54,533.03,41.512,158.47
54,534.91,200.14,160.55
54,541.96,104.89,160.65
54,548.27,544.49,160.54
54,502.13,598.18,160.49
54,510.62,410.8,160.99
54,510.71,320.2,160.59
54,516.81,387.77,159.68
54,518.66,242.32,159.5
54,522.66,361.14,162.86
54,528.97,350.17,162.75
54,534.27,259.72,162.14
54,550.19,510.49,163.55
54,554.96,691.27,162.4
54,559.24,680.39,162.2
54,561.34,675.47,161.68
54,566.99,631.35,161.24
54,576.94,147.26,159.97
54,583.13,279.71,160.55
54,713.26,443.19,160.9
54,512.12,332.61,160.54
54,513.76,252.12,159.81
54,517.93,184.4,162.87
54,517.16,168.15,159.83
54,553.55,245.41,162.25
54,577.94,55.89,162.29
54,582.68,170.87,160.13
54,613.19,79.351,163.3
54,782.33,201.38,163.95
54,504.22,675.64,161.52
54,528.52,200.08,162.97
54,542.55,302.55,162.15
54,549.04,535.97,163.31
54,613.63,373.28,163.89
54,640.04,57.65,162.2
54,679.52,247.46,162.55
54,506.19,650.02,163.31
54,516.47,231.92,162.36
54,516.9,277.74,162.59
54,517.64,366.5,163.2
54,522.84,109.95,162.92
54,524.4,93.788,163.33
54,524.95,75.868,160.27
54,548.59,360.06,163.32
54,568.53,651.83,165.04
54,666.9,330.62,163.94
54,686.02,286.7,163.5
54,784.02,197.4,164.65
54,505.56,629.44,163.24
54,653.73,238.41,164.12
54,575.68,155.87,164.21
54,600.18,377.66,164.07
54,681.33,306.64,164.16
55,249.31,578.81,3.733
55,254.92,363.93,3.5
55,258.95,223.64,3.5857
55,261.09,183.36,3.5535
55,262.6,77.245,3.4532
55,367.31,399.46,4.3511
55,253.53,517.24,4.2037
55,254.42,543.87,4.2752
55,263.86,114.33,4.4045
55,266.55,103.48,4.8534
55,339.44,458.15,3.9563
55,252.15,651.15,4.9741
55,253.66,600.31,5.7875
55,255.92,640.74,6.2207
55,256.65,374.55,5.3233
55,257.18,511.28,5.0929
55,263.94,212.92,4.9868
55,263.55,349.55,5.2815
55,265.03,319.39,5.3884
55,266.25,337.73,5.7039
55,269.74,68.718,5.7916
55,273.28,272.61,6.1823
55,344.65,470.07,4.4295
55,368.51,438.94,5.2133
55,252.48,697.89,6.3848
55,257.78,483.59,5.1229
55,263.23,327.11,5.6875
55,263.1,363.61,5.6639
55,269.65,198.83,5.5284
55,278.49,50.322,6.8935
55,332.19,460.37,6.1143
55,335.0,411.8,5.2225
55,343.86,379.29,7.0325
55,349.15,434.89,5.3095
55,370.17,378.8,6.4988
55,376.3,378.82,5.887
55,380.32,404.28,6.1921
55,258.11,648.0,7.5876
55,270.95,152.84,7.5771
55,271.09,184.28,7.5478
55,271.84,100.97,7.0109
55,273.45,141.95,8.2744
55,272.79,113.35,6.5843
55,275.18,37.27,6.48
55,275.01,528.04,7.3287
55,276.79,308.42,7.3444
55,277.25,562.91,8.5591
55,281.89,31.783,7.3308
55,323.27,415.2,7.8145
55,325.13,475.07,7.9884
55,371.38,455.73,6.622
55,386.87,388.8,7.5601
55,263.61,607.87,7.2519
55,262.95,643.95,8.9204
55,273.78,259.6,9.0691
55,274.54,237.84,8.753
55,276.08,125.88,7.8271
55,276.36,630.48,8.0121
55,294.8,353.97,10.675
55,304.92,375.99,9.7131
55,327.59,397.5,7.8728
55,358.35,481.93,6.6257
55,372.24,490.65,8.5632
55,379.86,361.82,9.7523
55,389.29,469.45,9.1789
55,390.67,449.27,7.8639
55,264.29,422.45,8.9551
55,264.04,425.29,9.0571
55,266.65,594.4,9.3882
55,273.4,416.88,9.9142
55,278.43,57.454,9.0945
55,278.57,550.84,9.4137
55,279.64,575.4,10.114
55,287.16,166.05,10.401
55,316.49,444.13,9.4816
55,321.03,467.69,9.7734
55,337.12,485.19,9.5448
55,342.87,491.17,10.031
55,366.98,344.07,11.239
55,268.41,366.46,6.4195
55,275.22,424.49,8.6194
55,275.59,263.06,9.8462
55,277.45,140.61,10.176
55,280.47,462.36,8.7724
55,285.62,42.373,9.7118
55,291.95,123.61,11.4
55,294.03,34.413,11.483
55,294.5,180.4,11.707
55,306.34,371.06,10.646
55,313.76,349.81,10.377
55,316.72,439.85,9.7472
55,353.39,335.79,11.684
55,362.33,516.39,11.883
55,379.99,337.41,11.293
55,269.46,545.27,11.044
55,278.5,167.5,11.908
55,277.62,201.99,11.013
55,279.82,62.062,10.592
55,281.04,582.07,11.36
55,296.65,215.42,13.398
55,296.9,221.05,12.782
55,316.29,488.86,11.2
55,377.97,321.97,13.796
55,400.31,478.61,11.839
55,408.29,455.97,12.058
55,267.4,665.71,13.005
55,287.65,666.12,13.882
55,290.54,75.045,13.133
55,290.27,283.13,13.542
55,294.75,390.35,12.34
55,297.19,186.0,12.728
55,318.56,347.52,11.243
55,324.91,363.37,13.627
55,325.34,355.28,12.011
55,339.6,347.73,12.167
55,347.42,335.21,13.307
55,346.94,522.33,14.924
55,355.35,331.48,12.47
55,390.74,343.99,13.518
55,267.99,648.23,13.604
55,270.69,610.96,12.431
55,271.63,380.51,13.041
55,274.64,429.93,11.598
55,275.58,490.38,9.9891
55,282.05,84.839,12.615
55,282.71,105.03,12.041
55,283.42,118.82,12.092
55,283.34,642.29,14.007
55,298.14,266.08,14.4
55,311.03,480.07,14.362
55,403.48,363.84,14.416
55,269.02,689.95,14.116
55,271.19,569.5,14.374
55,273.7,512.8,12.763
55,281.34,424.63,13.324
55,281.88,235.42,13.05
55,282.53,516.76,14.61
55,292.04,314.78,13.411
55,299.65,134.45,15.996
55,304.26,445.29,14.464
55,303.43,228.96,15.338
55,310.06,315.32,14.686
55,315.57,508.6,14.836
55,316.79,393.78,15.486
55,336.31,527.75,17.192
55,384.16,322.07,15.844
55,421.03,429.0,15.566
55,424.03,449.7,14.457
55,278.15,401.17,14.462
55,284.07,208.67,15.114
55,284.2,228.47,15.323
55,283.22,241.72,13.382
55,284.62,409.94,13.326
55,284.56,175.88,15.382
55,285.51,257.17,14.94
55,290.16,304.93,15.293
55,289.59,439.81,15.271
55,294.38,347.59,14.128
55,296.02,412.01,14.842
55,344.86,542.27,19.22
55,391.97,521.43,16.787
55,409.82,381.44,16.174
55,420.22,488.12,16.502
55,274.79,693.65,18.47
55,284.19,627.35,16.046
55,286.0,182.71,15.234
55,288.27,451.81,16.418
55,296.53,406.13,14.552
55,295.85,670.72,19.543
55,299.96,119.81,16.517
55,306.02,280.17,19.638
55,305.84,301.13,17.362
55,313.64,521.14,17.848
55,318.61,514.24,16.182
55,329.79,539.52,18.41
55,332.02,307.61,17.747
55,339.06,330.99,17.093
55,423.22,409.27,17.203
55,273.64,668.48,16.675
55,288.32,190.78,16.493
55,291.11,277.51,16.98
55,295.02,395.17,15.846
55,296.7,287.37,17.348
55,306.7,176.23,18.029
55,311.96,413.91,17.577
55,342.67,564.88,19.969
55,348.39,314.85,17.783
55,359.1,305.92,17.798
55,369.66,553.2,19.383
55,418.38,387.68,18.079
55,286.91,591.25,18.883
55,290.04,497.66,16.934
55,306.28,499.9,18.988
55,312.95,229.41,20.278
55,340.51,310.88,18.273
55,389.47,309.98,18.815
55,441.75,453.95,19.027
55,277.38,660.64,19.621
55,276.93,693.28,19.723
55,283.84,567.67,18.918
55,288.93,429.07,18.936
55,301.29,74.818,19.641
55,308.16,141.04,20.298
55,310.48,199.76,20.324
55,317.5,264.15,20.894
55,348.31,575.38,20.773
55,389.82,542.11,22.613
55,399.2,323.49,20.657
55,415.1,368.95,19.171
55,287.61,540.6,20.28
55,288.81,513.81,18.249
55,292.25,209.91,18.645
55,292.36,228.87,19.649
55,295.22,101.56,19.921
55,301.4,48.311,20.752
55,302.5,378.4,21.938
55,306.16,541.49,22.099
55,309.37,544.19,21.374
55,310.92,553.4,20.728
55,316.24,575.1,21.526
55,322.19,560.13,22.067
55,337.28,297.16,20.595
55,347.65,307.25,20.093
55,280.8,668.68,21.673
55,293.18,507.3,19.836
55,295.23,146.92,21.759
55,296.86,425.61,21.348
55,297.16,437.97,21.066
55,298.55,78.803,21.31
55,312.07,595.16,22.704
55,319.37,206.6,21.895
55,324.66,268.52,22.462
55,326.68,569.96,24.185
55,327.21,563.94,23.788
55,358.98,299.23,21.702
55,360.1,289.12,23.0
55,366.81,576.77,23.722
55,409.49,519.48,24.807
55,426.57,381.11,22.187
55,305.4,89.972,22.577
55,305.75,262.71,21.296
55,312.63,124.42,23.986
55,315.75,168.0,23.503
55,324.56,254.98,25.433
55,448.82,473.67,23.378
55,451.53,441.25,23.24
55,290.16,551.69,23.233
55,291.33,607.16,22.488
55,298.57,398.02,21.386
55,300.41,161.16,22.0
55,314.5,130.31,24.158
55,292.59,586.25,23.246
55,299.33,180.45,22.357
55,302.81,322.79,23.564
55,335.32,257.16,25.889
55,407.26,541.35,26.102
55,413.23,330.91,25.347
55,431.49,376.59,24.731
55,291.05,568.8,25.066
55,293.95,664.95,26.29
55,294.07,554.51,23.768
55,315.45,116.38,25.665
55,345.61,280.93,25.587
55,393.15,556.9,26.991
55,393.33,288.52,27.563
55,417.46,333.0,26.302
55,289.61,682.1,26.408
55,294.06,668.48,25.912
55,296.44,636.7,27.176
55,297.04,561.15,26.233
55,303.81,210.26,25.91
55,301.29,639.27,27.084
55,308.29,253.96,26.109
55,306.3,357.27,25.773
55,332.16,212.58,27.468
55,393.12,282.85,28.375
55,409.67,310.28,27.302
55,294.28,675.31,27.016
55,296.32,595.9,27.147
55,298.75,520.72,27.536
55,299.71,544.71,26.625
55,305.83,100.57,26.927
55,323.56,139.5,28.693
55,333.18,196.09,28.327
55,341.29,256.23,28.259
55,377.42,588.65,29.78
55,383.96,275.54,29.089
55,452.01,420.46,28.073
55,300.83,529.59,28.844
55,303.13,455.28,27.569
55,299.48,566.6,25.984
55,307.23,154.4,28.51
55,306.12,380.16,27.225
55,311.59,61.14,27.575
55,315.38,46.417,28.873
55,334.1,625.31,31.153
55,336.05,211.9,29.063
55,338.28,231.64,29.791
55,352.25,617.08,30.308
55,423.1,337.1,29.327
55,442.57,390.92,29.013
55,298.72,627.68,29.371
55,301.78,512.2,30.022
55,301.49,540.8,27.376
55,307.65,173.62,29.082
55,307.8,651.82,32.646
55,309.63,280.18,28.94
55,308.03,172.13,28.733
55,359.92,262.3,30.984
55,366.75,601.47,31.486
55,308.86,314.94,29.853
55,310.26,208.57,29.82
55,310.6,223.86,29.748
55,325.07,642.52,33.388
55,368.22,256.66,31.209
55,448.65,401.81,31.2
55,301.81,511.39,30.391
55,304.67,529.0,31.12
55,307.87,398.81,31.493
55,308.24,419.72,31.488
55,312.21,127.38,29.506
55,314.82,99.532,30.673
55,329.59,141.67,34.132
55,335.38,170.54,32.804
55,335.4,179.99,33.888
55,349.03,245.74,31.558
55,348.94,251.25,31.182
55,381.59,255.51,32.502
55,401.45,294.27,32.255
55,421.13,327.11,32.878
55,466.38,460.31,33.235
